time_points	1	2	3	4	5	6	7	8	9	10	11	12	13	14
SLC4A2	24.4875625	22.8293875	21.44355	16.2756625	19.1498875	20.7237	20.9285375	21.3208875	18.8295	23.94785	21.3757625	17.73585	28.5903	23.7117125
MYBBP1A	8.37547875	9.0184525	10.9365275	10.46358875	10.83226125	11.07307875	10.62880375	8.55115125	7.19577625	8.37136625	8.38044	8.30974625	9.40576375	9.46571375
AC093616.4	1.1869555	1.088683625	1.184460875	0.94338525	1.266227375	1.359699875	1.133059375	1.10940775	1.04593	1.15436875	1.0850605	1.206657875	1.071712125	0.91180525
CXorf40A	1.429844875	1.121494375	1.06724125	1.5542805	1.139884875	1.166442625	1.266880625	1.345153625	0.871883875	0.852813625	0.833743375	1.93488	1.110913875	1.16431
NARG2	2.53446375	2.7994625	2.54522	2.227065	2.05140125	2.80068875	1.90793525	1.981735375	1.895767375	1.817819875	3.01110625	2.77865375	2.250697875	2.397958938
PGLS	2.9950625	3.2783475	2.54468125	2.80873625	2.504355	2.82160375	2.557835	2.4657425	2.24888375	2.28360875	2.936195	3.06243375	2.61382375	2.79372125
AP000318.2	9.53862125	7.32911625	7.6162725	7.82585375	8.5718975	9.73728125	8.8867975	9.10976	7.2481125	7.93685125	8.6842075	11.4079275	8.5084525	11.49646625
CAMTA1	7.62164	6.5406325	5.9791475	7.3979075	7.63316625	7.06039375	7.43404	8.5485175	9.11804875	7.74584625	7.946325	10.00324625	8.5971825	9.46417375
SPIN1	4.58779375	3.75168625	3.428295	4.692185	3.5866	4.0419825	3.87167	3.456825	4.0605625	4.15374	4.7088725	4.4816075	4.28896625	4.7063475
GTPBP5	5.71695625	5.2657625	6.0084	5.42093625	5.90198125	6.25327	4.8160425	5.124285	4.5729775	5.18221375	4.89958625	3.9092075	4.74282125	5.2640825
GLYR1	5.01896375	5.43259125	3.99344375	4.373205	4.80834	5.2732025	5.34269875	4.6204775	4.60200875	4.56656	5.62357875	4.32153375	4.8240625	4.46048
RPL10	152.820875	150.482375	148.374375	154.106125	123.2015	140.131875	146.963625	155.91575	139.4395375	146.0535	163.570125	136.7673375	160.19225	164.40425
RPS25	74.866725	70.6164125	55.2258625	67.015875	77.4320375	54.4048125	75.574625	64.890875	70.252475	57.6219625	66.80005	75.9460625	59.3781	65.0698
MPV17L2	1.683835	1.359294	1.935525	1.493958	1.50360125	1.72394625	1.35472275	1.532835	1.31518125	1.52945	1.547209875	1.039247	1.81152875	1.58912375
GPD1L	1.431661	1.395929875	1.561479625	1.075676625	1.23829275	1.727449625	1.602837375	1.611114625	1.326226	1.172120875	1.55814125	1.43277375	1.467392125	1.514435875
ARID1A	2.15696375	1.85572	1.97298375	1.84163375	1.92321	2.35880875	1.55223375	1.9126825	2.30017375	2.46478625	2.0342425	2.21739125	2.37226625	2.35993625
UGT8	0.3854675	0.548487125	0.43918325	0.467330813	0.495478375	0.6487825	0.483348375	0.49925875	0.545099625	0.74296825	0.491743875	0.887111625	0.5360265	0.776279875
STARD7	9.11862	7.845005	7.77965375	6.96815375	9.908695	8.4103575	8.18367625	7.90482625	8.34802625	8.0931875	7.32418625	9.52010875	6.79112375	8.13638125
ASB3	1.07690825	1.15267775	0.7424445	1.224639875	1.71087625	0.919951125	1.449179125	1.248966625	1.145760125	1.179125625	1.07318875	1.263071375	1.16805025	1.418985375
WDR74	7.566165	8.8184425	8.8105875	7.26520125	8.1655425	8.7561725	8.1554575	7.42777625	6.15169	6.6797175	7.75027375	7.298795	7.83972125	7.60569375
METTL6	1.312033125	1.011142625	0.811043375	0.928248375	1.00763625	1.0499305	0.855041875	0.8694295	0.904986375	0.785104813	0.66522325	1.13187025	0.69481625	0.97201325
KCTD17	1.301885	1.14785625	1.11361325	1.162915438	1.212217625	1.329889875	1.188572938	1.047256	0.791982	1.06674375	1.005891375	1.33297275	0.839363125	0.8416555
INTS8	2.73574625	3.19859	2.5478175	3.21994625	2.76817625	2.9642675	3.27636875	2.6301975	2.77356625	3.07271125	2.9873625	4.02024875	2.465385	3.1011025
HSPG2	4.2790075	3.26148625	3.36062375	3.56951625	2.9847175	3.2648925	3.57073625	3.23260625	2.68461625	3.621325	3.144025	4.7142075	3.05882625	3.19853625
CUL3	4.46903875	4.663585	3.4214925	4.36592375	5.2440725	4.09315125	4.97203125	3.73024	5.17359125	4.70416375	4.968605	5.47438	3.42806875	3.8838625
SIPA1	4.04248625	2.29211375	2.57364975	2.72027125	2.38427	2.92106	2.0668045	3.4558125	2.68967	2.4293925	3.20311125	3.79975125	3.2577	3.3035875
C9orf91	0.854380438	0.907755625	0.621227	0.718903125	0.756786625	0.80599525	0.757608375	0.795913625	0.474095625	0.411309875	0.635270313	0.85923075	0.80100525	0.527117625
SH3TC1	1.86318625	1.829615125	1.729165375	1.629101875	1.016427875	1.395635	1.44377375	1.029227125	1.2846885	1.613478875	1.613478875	2.15526625	2.15526625	1.942215813
FUNDC2	3.59745875	3.04062	3.18068625	2.7051475	3.40963	3.3397375	3.98749125	3.045295	3.104195	2.78403125	3.81518375	4.55599875	2.92847375	3.3767
TNFRSF1A	12.40174625	11.6770325	9.7039775	8.02489875	13.11869625	10.6314375	11.5472975	11.94524375	10.00561	12.716325	13.24003625	11.65552875	11.74961875	11.80754125
MUTYH	2.71236	2.63959	2.2333775	2.75676	2.05461375	2.5817	2.362394375	2.32621125	2.124515	2.81753875	2.72475375	2.57413625	2.28940625	2.60276125
DDB1	24.9882	26.41575	20.9708375	23.2552875	25.863425	22.775525	23.8599625	23.54105	23.2428	26.994225	27.2024875	26.7186375	24.6188625	24.734625
TOM1L1	3.08490625	3.25349	2.1051	2.7445925	2.5779575	1.968642	3.17414375	2.47881375	2.37017125	2.52787	2.78046125	3.4084175	2.28303375	2.87353625
PSMG1	6.1700575	6.15883375	5.3731475	5.51253625	5.75268375	5.05825875	5.8796425	5.7101525	5.579615	5.02858375	6.61844125	6.696435	5.45925	6.4722525
RPS3	340.44125	334.711375	338.166125	280.993	325.325375	328.15575	347.941375	369.784125	310.52375	321.918625	371.56325	307.619125	396.193375	377.377375
ZNF593	0.857719375	0.8655565	1.121202625	0.939616	1.2770735	1.12541575	1.09897475	0.956615875	0.549176625	0.83055375	0.884523375	0.51128	0.994427375	0.953815625
GTF2H4	3.14254125	2.3243375	2.21041375	2.46932625	2.72823875	2.3255225	2.14236875	1.8061865	2.09968	2.116391625	2.51255	2.046072125	2.02909375	2.70054925
AAR2	1.715093375	1.48930625	1.290155625	1.208719	1.3635255	1.507566125	1.339980625	1.19839	1.1204255	1.181924125	1.019801375	1.334843625	1.2247225	1.276871125
TTLL12	3.86155875	3.85749375	4.26173625	4.06871125	4.11913625	4.45858	4.34963375	3.973645	2.88635125	3.18801375	3.36941375	3.14855125	4.41875125	4.37972375
SLC38A7	1.1025235	0.887274	0.889062875	1.11858425	0.772081875	1.310039875	0.898941	1.007418	0.77519575	0.74307775	1.021866375	1.110458625	0.760563125	1.258481125
WWP1	2.036972375	2.197692625	1.728365	2.192691125	2.12117875	2.3303685	2.404596063	2.478823625	2.359457	2.761084	2.26608875	2.99347125	2.14468975	2.3746075
RP11-889L3.1	5.53265875	5.56459375	4.70066	4.90138	4.27943625	5.48035875	4.88741	5.0226875	4.75554375	4.16747125	5.567025	4.59748125	5.442455	6.19861125
IVD	5.194945	5.91757625	4.777165	4.12118	4.5300325	4.81144375	3.95088875	3.223095	4.07211625	4.44649	4.94455875	5.1619625	4.074515	4.28860875
FBXO41	0.72992325	0.821354375	0.626513125	0.550966	0.6049435	0.92290975	0.81342575	0.70728225	0.682378	0.65747375	0.660054875	0.67736425	0.806591375	0.66253175
PWP1	5.86166875	5.61461875	5.8802	5.42259375	6.0338725	5.6487275	5.346065	4.5035425	4.1981625	4.5827925	4.946605	4.7892475	5.2190925	4.6090425
E2F6	1.083904875	1.289030625	0.947257	0.7138666	0.790221625	0.87718875	0.766701625	0.6562145	0.985430375	1.041151438	1.0968725	1.492714625	1.16936625	1.1836615
CRCP	2.5355175	2.8572375	3.3277475	2.59791625	2.64043	3.5617675	2.6189875	2.57165125	2.366715	2.50194025	1.953894375	2.73310625	2.61325	2.39295125
FAM86C1	0.852117625	0.914518875	0.7811415	0.913387875	0.76989925	0.891947875	0.884761875	0.9089465	0.7215225	0.968501375	0.87595825	0.922725125	0.9674915	1.11494675
HMGN3	19.0365625	16.8917125	14.8366125	17.1656125	16.6037	13.80913625	17.8464125	15.4122125	18.5235875	17.643425	17.5234	21.2237	14.761625	15.906675
C12orf43	2.00083625	1.55671625	1.9189015	1.59913675	2.049187625	2.071885	1.787443625	1.90094	1.409464875	1.565416375	1.721367875	1.792262	1.62792725	1.5244855
SMARCA4	13.1412125	18.1011625	16.505475	13.61744	17.6568125	18.897175	19.4263625	17.5624875	13.64534	15.1455625	17.5625	17.534025	17.4383875	16.51385
RP11-204C16.4	1.47488125	1.28005225	1.385967375	1.519093125	1.97608375	1.59468775	1.773653875	1.393281125	1.408416875	1.508891125	1.526333375	1.576315125	1.276465125	1.669939125
C22orf28	4.3037825	4.60007625	3.48282125	3.987385	4.4330225	3.89978375	4.38129	3.83244125	3.4336775	2.94303	4.5603425	3.36678125	4.22339875	3.5309025
NUP205	4.80473125	4.079505	3.53066125	4.30564625	4.72229375	5.02736	4.72422125	5.0149425	5.1892425	5.0425225	4.779225	5.57101	4.03256875	4.02740375
NUFIP2	8.90339125	11.52340625	11.2136625	9.519275	12.0159	15.1036125	12.0057675	12.6401875	9.5737325	10.02632125	11.1403775	9.09286875	13.3093	10.619465
RNF123	2.2900325	1.6406075	1.6402125	2.308305	1.799015	2.259045	1.99776625	1.87722625	1.45237	1.614783563	1.777197125	1.793114813	1.8090325	1.9694225
NDUFV2P1	2.071452625	1.90914125	1.651505	2.0027015	1.7765395	1.880977	1.89918875	1.594557875	1.81444625	1.744479625	1.72196625	2.63812625	1.548568625	1.90746875
ACP1	7.73389	7.14812875	6.92081	6.92442875	6.64837125	5.4177825	7.87982875	7.25945375	5.56779125	6.1705475	8.59362875	6.58615625	8.102535	8.34956125
SH3BP5L	1.18459425	0.995987625	0.9517535	0.881445875	1.0580785	0.922135125	0.89735	1.018977875	0.862074625	0.908151375	1.077355	1.16839575	0.938445625	0.806260625
POM121	3.94432625	4.40356375	4.2320775	3.7844	4.3184225	4.97466625	3.98960375	4.00877625	3.26626875	3.83564375	3.706	3.44502	4.19245	3.8362925
CDC5L	1.534755	1.51292125	1.3231	1.35464875	1.601515	1.44180875	1.357645	1.31644375	1.490035	1.38927	1.30591	1.60896375	1.184228875	1.3642675
SEC24A	1.0526125	1.33892775	0.905989125	1.096967875	1.205400375	1.116333375	1.082915625	1.023618	1.3198375	1.050436	1.038256375	1.3935625	1.087451875	1.222983875
TMX3	3.51231375	2.869296875	1.99542125	2.28336625	2.92523875	2.21877775	2.3196575	2.4055875	2.3344075	2.483809875	2.70225875	3.4204875	2.18290275	2.120410375
PTRH1	1.626938125	1.25803775	1.9782025	1.54551	1.2122275	1.637145	1.6192475	1.442519375	1.18689675	1.478605375	1.543257875	1.628203375	1.78805825	1.76102875
RPS11P5	3.0513875	2.1580425	2.1854975	2.32221575	2.5764775	2.259575	2.514958625	2.63100625	2.0909125	2.184488375	2.217117875	1.86280275	2.85676875	2.8277775
MNT	1.235622125	1.20229425	0.949119875	1.047597375	0.908344813	0.76909225	1.029699438	1.290306625	0.847304	1.012271875	0.81097425	1.04052725	1.6632745	0.938223
RPL13AP20	12.03134	9.7902475	10.29161125	10.39745125	10.01157875	11.742095	11.30548125	10.66509125	10.5341025	9.679435	8.40518375	10.93486875	11.113605	10.117385
RP11-36C20.1	4.7376	3.91373625	5.1325	4.2672875	4.6815175	5.2839825	5.02417375	4.99991125	4.3113425	4.1333725	5.18203125	4.240545	5.9111025	5.42054125
NASP	17.1340875	14.419225	12.85215	14.028275	15.38585	17.051725	20.5627625	18.1517875	16.70075	15.16115	16.2609625	19.9372375	17.080625	17.5432375
FAM173A	1.32396775	1.88027625	1.6284325	1.51241375	1.532783625	1.508704	1.401065625	1.052996688	0.70492775	0.9687155	1.141442	1.3141685	1.4777645	1.243986625
JMJD8	3.08238375	2.75279375	2.44906625	2.835385	2.84073625	3.1633625	1.86161375	2.341940125	2.41036	2.81283375	2.197315	2.6145875	2.98657375	3.11535875
RP5-1056L3.3	1.879892125	1.67308325	1.36016875	1.644167	1.994155	1.54584725	1.4550375	2.0563005	1.483445875	1.524925375	1.6508815	1.69358125	2.125466625	2.337839625
AACS	1.747393125	2.17836075	1.86199625	1.56172125	2.02713875	1.86795125	1.84927	1.6700925	1.37476925	1.457727375	1.6615775	1.974325	1.89553	1.426659375
RANP1	5.81477625	5.6878225	5.2837025	4.9345125	7.100795	6.623335	7.21720875	5.65722875	6.3193375	5.5758775	5.09083375	7.50494125	5.72713125	6.24330125
ZMAT2	13.69717375	14.2947125	14.887875	13.538175	13.6684	15.1622875	13.06036125	12.0638375	12.62547125	13.03435	12.7609125	13.8158875	12.860475	10.64663375
APOPT1	7.49890125	5.53427625	4.59247125	6.1878425	5.7712	4.32911875	6.04544	4.55797625	5.49603125	4.98426125	6.86658375	6.98787125	4.62189875	6.0024725
PHF10	2.5824325	2.4817925	1.52698125	1.88519625	2.2349925	2.145865	2.12006625	2.1527675	2.2000525	2.139355	2.1091975	2.44112625	1.9582375	2.42695875
MTRF1	0.95366125	0.936938	0.775901125	0.52382475	0.5840475	0.64427025	0.6758315	0.720813625	0.679650625	0.77168475	0.86024075	1.196789875	0.728062875	0.751982
AP5B1	0.51985725	0.561102375	0.405334	0.330557238	0.4797275	0.4985995	0.51900225	0.399009875	0.501734375	0.428416625	0.446862375	0.551654875	0.4645575	0.395303875
MKI67IP	10.085865	10.81481	9.37345625	12.58945	11.18318125	9.71817875	10.48624875	7.4638725	7.18502875	9.19248375	9.75758625	9.448895	9.242735	11.222425
IQSEC1	0.899664875	0.7301055	0.7411925	0.748793125	0.696183875	0.932909875	0.816173625	0.64872825	0.456526625	0.69109575	0.65750525	0.71018075	0.76285625	0.8094575
HEXB	7.31346625	7.7456075	6.09683875	8.04853875	7.46446875	6.9533425	8.05788	7.13969125	6.47175	7.255015	7.40414125	8.19981125	5.79057375	6.872645
TRAPPC5	5.327275	4.6528325	5.28777125	4.69545125	4.00869875	4.87231875	4.86808	4.68165625	4.52946	3.94355875	4.51265625	5.08014125	5.75534	5.7421475
RAB35	5.16198125	5.6881275	6.3785325	4.39571375	5.6242675	7.4253475	6.30267625	5.80087625	5.24087625	5.2800275	4.958245	5.58453125	5.91130625	6.478235
RP11-706O15.1	2.77284375	3.13620375	2.26523625	3.46007375	3.147035	2.837965	2.631105	2.58524875	2.76844875	2.45897875	2.339781625	3.344845	2.73514625	3.08548875
HN1L	7.32864375	6.5496475	6.7337825	5.97273	8.7117925	7.5985725	7.31421375	7.68248	7.01707375	6.47781	5.9857125	7.20564625	8.42558	8.53906125
GBA	5.88320375	5.55632	5.1919	5.30692125	5.386135	5.85165375	5.17585875	5.12661625	5.22378125	5.774895	5.3183125	5.74265	4.70367875	4.37664125
SLC52A2	5.54106125	5.072015	5.42808875	5.39116125	5.1028075	6.13870375	5.4859575	4.66555875	3.82696625	4.01714	3.681955	4.29973	5.1137675	5.41656125
PARP6	3.23877125	2.017575	1.84624125	2.163655625	2.48107	1.9817305	2.048705	1.759911	2.0480545	2.1319975	2.73977125	2.83623775	2.0237425	2.14718
GGH	6.470575	5.05089375	4.171725	4.65485	5.80692125	3.744195	4.19655875	5.2853875	5.744505	4.91588875	5.70627875	6.61220125	3.97771375	5.0414575
RPA1	9.745895	8.3711525	7.90991625	9.14674	7.6965	8.6685425	9.90542125	11.08225875	8.61804	9.47027375	9.100505	12.55839125	9.78877625	11.04111125
VWA9	1.560391	1.56088875	1.537094125	1.64892825	1.59522375	1.83101625	1.662194625	1.224212125	1.63957	1.510825	1.430251125	1.527380625	1.516075	1.911348875
PNN	13.7620625	11.7686075	8.68963	9.29154125	10.58424875	11.13247875	13.061365	10.09593375	10.89355125	8.7068625	11.129885	11.1460475	12.2695625	12.26152125
MAN2A1	1.5856125	1.52077875	1.3297665	1.7446875	1.72586	1.63964625	1.7891775	1.688835	2.26083875	1.6932575	1.73064	2.31009125	1.61651	2.01429625
COMT	7.95996	8.74954875	9.354345	8.555955	9.30622125	9.84297625	9.76515625	9.94145125	6.80538	8.4448775	8.080545	8.96728375	8.07640875	9.496585
ELAC2	13.05027875	9.66270625	9.79153375	12.33958	12.6877125	10.9300175	13.1582125	10.86487625	10.24915	11.22719625	11.5350125	13.0034425	10.12744	10.784925
HINT2	4.1068025	3.61057375	4.15116	2.477061125	4.43156875	4.15712375	4.45170375	4.74628375	4.729215	3.56681625	4.28533125	5.16702	4.5036275	3.49821625
SEC11A	10.77478875	9.8764025	9.1173325	10.0065575	10.44494625	9.65053875	9.8888225	10.57695625	9.4215425	8.52652875	10.01555625	9.8028725	8.179645	9.98398125
41335	2.255007	1.887226625	1.50110025	1.5051475	2.55618375	1.994638625	1.8646725	1.45105775	2.058134	1.3081915	1.672180125	1.470989375	1.269798625	2.02849375
TXN	27.398025	26.738275	23.9604875	29.776425	27.928775	23.7507625	26.333275	24.048475	24.1824375	25.0606875	25.5401	26.3002125	21.2384875	25.1554375
NPM1	331.946	295.860125	276.391375	305.138125	405.3805	333.075125	411.81025	326.629375	365.954	316.3205	325.011375	396.86525	328.378875	369.869375
PRPSAP2	3.0581175	2.99435	2.806635	2.83993375	3.22085875	3.7337875	3.81371875	3.23302875	3.3114025	2.4052575	4.2188575	3.71884	2.74994625	3.28066
XXYLT1	6.32871625	5.21407625	4.53991125	4.57813125	6.48643	6.8837225	7.2893225	6.8103525	6.16178375	7.76637875	6.2185825	7.89424	7.50836125	8.20713
CBWD6	7.239165	5.8638175	5.912775	6.62114875	5.94084	5.6420475	5.92694875	5.15173875	5.93773375	6.2551875	7.15205625	6.39841375	5.82064375	6.82138125
PPP1CA	16.44785	15.20495	15.5890625	16.60265	15.2234625	14.68405	16.3338	15.674175	15.6725625	14.5031875	17.9896	12.883255	16.460775	16.5863375
DHX32	0.989942375	0.943732125	0.5289735	0.585660125	0.797472	0.655996375	0.6924215	0.6593815	0.6921445	0.59388875	0.750405	0.987535	0.587431625	0.669020375
ZCCHC17	14.53694125	9.5395725	11.5055925	8.9949075	12.992295	15.5586125	12.40690875	10.8114475	12.2723025	9.4723725	9.527805	14.5919	11.20389	10.188325
CPZ	1.5256425	1.4604325	1.4839075	1.20903975	1.3696325	1.5490825	1.63252625	1.176268	1.398418625	1.347058125	0.9913345	1.709567625	1.261728625	1.40621475
LPCAT1	8.26699875	5.9480925	6.33540875	6.91106	6.92293125	7.15365	6.819825	6.3461625	6.13236125	6.80555875	6.29435625	6.97292875	9.97729875	8.9095075
DDX20	1.736653313	1.934897375	1.624337375	1.2595595	1.91392125	1.9889815	1.6449795	2.102004125	1.6544475	1.61099775	1.489952	2.129037875	1.53840925	1.44092775
HCFC1R1	10.35138	8.6659825	8.7443475	6.69573375	7.456855	7.6192975	7.9312625	8.77586125	8.8982875	10.3367975	10.7363425	10.055035	12.13682	8.88155
CHCHD4	1.9599175	1.88703	1.63302625	1.66703275	1.89851375	2.01563125	1.81812	1.355776125	1.471168125	1.392771125	1.248862375	1.659565	1.55871125	1.4315425
CBWD3	5.83321125	5.27487375	5.1898275	5.2507725	4.8179975	4.36861375	4.93022	4.72589375	4.9508575	4.7799875	5.4983025	5.626215	5.197765	5.47685375
EEF1A1P24	0.50919425	0.72721875	0.5107415	0.445993	0.8042605	0.6097455	0.768142625	0.490842875	0.738222125	0.5579785	0.612461625	0.807695875	0.655223375	0.823637375
SLC25A22	3.81033	3.97371125	4.12123875	3.33551875	3.4770525	4.47381625	4.6827225	3.01832125	2.35931	3.09285375	2.6862525	3.05702875	4.0956625	3.6865
RHBDD3	1.86331625	1.56626175	1.71566875	1.605320375	1.8984625	1.87095125	1.829520625	1.78100925	1.52539875	1.84386	1.795769125	1.48866525	1.83852375	1.88399875
NUTF2	11.06018125	9.97363625	9.2053725	10.10431625	10.64975	10.8920725	10.19184125	10.61191625	9.70364375	10.02307125	8.687835	9.91336	10.23377125	10.0922075
IGHMBP2	2.357729375	2.1782525	1.8412125	2.35089375	2.58869425	2.89847125	3.39732375	2.1813825	2.1854275	2.3499425	1.979651	2.249278875	2.30069	2.652797125
GOLGA5	1.382732	0.902354875	0.650728125	0.988506875	0.8520275	0.8509845	0.95432725	0.883569625	0.9610075	1.059062125	0.89728075	1.390902875	0.800335375	1.055477875
KCMF1	14.4478375	15.1629875	14.6014	13.761475	17.275425	17.809575	16.1966875	14.964125	13.60468375	12.64266125	14.2653875	14.2444875	13.472075	16.2123875
ATP5C1	48.2936875	41.00735	36.861075	43.7317625	39.06145	34.2072375	43.6022	44.8349625	50.3650625	44.4554625	48.5026625	48.7843125	43.704825	50.7105
INTS4	2.382724375	2.6526225	1.987507875	2.1942155	1.77510375	2.272648375	2.29257875	1.97512625	2.08987875	2.27816	2.46644125	2.197669625	2.11282625	2.08045925
NDUFB4	18.51363375	16.65789875	13.7914375	13.7869675	15.5495125	14.8849	15.9420375	16.7872125	16.88251125	14.8125275	19.8988375	17.0118	18.073975	18.5920375
RB1	3.034505	2.127125	2.32136375	2.28980375	2.67104125	2.47948625	2.53778	2.3396625	2.58086875	2.79234	2.92919375	2.9833825	2.2352075	2.77259625
NME2P1	3.3033	3.18759875	2.577507875	3.36836375	2.75674	2.98294	2.81145	3.7640575	2.737136875	2.69279375	2.820694375	3.655635	3.71917875	3.50990625
BRI3BP	1.381515	1.1920775	1.17518125	1.45901375	1.72113375	1.4511875	1.62446	1.38024875	1.1420555	1.055479375	1.053103875	1.1910015	1.28801625	1.51151875
AC005822.1	2.049225	1.868835	1.5008975	1.0667875	1.7847375	2.17228375	1.72077825	1.62983575	1.641735	1.463082625	2.01655375	1.570931125	1.681035	1.58782875
QRSL1	0.865400875	0.89724575	1.018449875	0.716359125	0.955089625	1.012048125	1.01357675	0.810506875	0.791632125	0.720438813	0.6492455	1.179165125	0.64095825	0.8608095
RPL28	120.356875	107.42315	111.504625	112.0749125	105.523375	117.5405	110.867	126.383125	105.3076125	116.04225	126.29025	95.013425	139.780375	138.86175
SETD2	1.2713185	1.31056325	0.963078875	1.362522	1.314345	1.3598115	1.103510125	1.16967925	1.2478305	1.259740875	1.179993875	1.440530625	0.91678375	0.92751775
COBRA1	4.50759125	4.39235125	4.19771625	3.91258625	3.79051625	4.14299625	4.13387125	4.107405	3.52892875	3.805845	3.91823375	3.3789275	4.2712125	4.33686125
